"year" "age" "f" "m"
"1" 2002 0 0.0046481551656405 0.00606994861594563
"2" 2002 1 0.000359257442501537 0.000474148935817476
"3" 2002 2 0.000172106584595448 0.000270543599389344
"4" 2002 3 0.000121616913297002 0.000150576425378402
"5" 2002 4 0.000154861189527512 0.000166574125485841
"6" 2002 5 0.000119714072389209 0.000122961758892984
"7" 2002 6 0.000108046612579804 0.000123685464846178
"8" 2002 7 9.51520053285123e-05 0.000117368419468712
"9" 2002 8 9.57582197620254e-05 9.4027767575112e-05
"10" 2002 9 8.24888410928855e-05 0.000131053965110522
"11" 2002 10 0.000121142641027762 9.89234304384569e-05
"12" 2002 11 6.70462064964859e-05 0.000155490335997956
"13" 2002 12 0.000110048302281866 0.000115994183316076
"14" 2002 13 0.000126126126126126 0.000220823355654655
"15" 2002 14 0.000181204624579665 0.00021908921483547
"16" 2002 15 0.000130890849207654 0.000280080172949507
"17" 2002 16 0.00024427575331241 0.000404844047032317
"18" 2002 17 0.000258770470592584 0.000556497543585061
"19" 2002 18 0.000273201476558678 0.000751447509445486
"20" 2002 19 0.000317516316810725 0.00071729223706661
"21" 2002 20 0.000266233087067728 0.000873599323827816
"22" 2002 21 0.000292954003201353 0.000763511425403116
"23" 2002 22 0.000259650337545439 0.00083369570106911
"24" 2002 23 0.000298698659243338 0.000770368353639294
"25" 2002 24 0.000327585597795542 0.000822057019687295
"26" 2002 25 0.000330873731516847 0.00088576801863964
"27" 2002 26 0.000327535436214813 0.000871446229913473
"28" 2002 27 0.000323499546202025 0.000885210742537347
"29" 2002 28 0.000339894056750786 0.000948215917384533
"30" 2002 29 0.000385678821887002 0.000943801871918784
"31" 2002 30 0.000392467698369335 0.00105404170474371
"32" 2002 31 0.000488038086890699 0.000999727347087158
"33" 2002 32 0.000505671826531921 0.00110509869674567
"34" 2002 33 0.000528178054690881 0.00107658647668471
"35" 2002 34 0.000618601717529475 0.00112906241083113
"36" 2002 35 0.000596531088538523 0.00113395230223417
"37" 2002 36 0.000652684401079294 0.0012840107128655
"38" 2002 37 0.0007060069424016 0.00137973581765488
"39" 2002 38 0.000806991393674137 0.0013071484833695
"40" 2002 39 0.000879426729740569 0.00148493065816355
"41" 2002 40 0.000931562373799313 0.00161903014060925
"42" 2002 41 0.00096396603167317 0.00173222532869686
"43" 2002 42 0.00118429612713923 0.00183843698068169
"44" 2002 43 0.00134602259801319 0.00211816985756945
"45" 2002 44 0.00148144890650381 0.00206176437215816
"46" 2002 45 0.00162442035788456 0.00259948818965866
"47" 2002 46 0.00189098181069596 0.00273085779477244
"48" 2002 47 0.00200133221210505 0.00313770848842432
"49" 2002 48 0.00225496001483369 0.00320877819129936
"50" 2002 49 0.00237194517633977 0.00377456081476327
"51" 2002 50 0.00250780833396816 0.00405471694598471
"52" 2002 51 0.00271298113024732 0.0041793700364189
"53" 2002 52 0.0029871593229888 0.00466411750934924
"54" 2002 53 0.00333352327767964 0.00502179983628352
"55" 2002 54 0.00362115070353785 0.00529314970778247
"56" 2002 55 0.0038470532326562 0.00591179318432072
"57" 2002 56 0.00445244235014749 0.00661304679953788
"58" 2002 57 0.00484832394642191 0.00748480758426059
"59" 2002 58 0.00504301106553005 0.00839181575565879
"60" 2002 59 0.00554448612863614 0.00916935980567878
"61" 2002 60 0.00646654032616781 0.010536092088682
"62" 2002 61 0.00704920905484842 0.011228667391008
"63" 2002 62 0.0077049387394215 0.0126607940722838
"64" 2002 63 0.00831633333968847 0.013739127666855
"65" 2002 64 0.0093060612964386 0.0152608179605303
"66" 2002 65 0.00980946692667028 0.01685752750723
"67" 2002 66 0.0114782975752705 0.018293498858275
"68" 2002 67 0.012365541969293 0.0205073144544356
"69" 2002 68 0.0138593951791147 0.0229886143079095
"70" 2002 69 0.015065970623746 0.0256047920364226
"71" 2002 70 0.016699486966886 0.0278555465208564
"72" 2002 71 0.0195572398655601 0.0319417287341224
"73" 2002 72 0.0220457783099256 0.0353522983683955
"74" 2002 73 0.0245967705418353 0.038745550130603
"75" 2002 74 0.0273721337061539 0.0442408591093401
"76" 2002 75 0.0315113244566356 0.0491776494935192
"77" 2002 76 0.0349010489731131 0.0550483829895595
"78" 2002 77 0.0384692436368736 0.0607318794406419
"79" 2002 78 0.0435145280133463 0.0659561662336137
"80" 2002 79 0.0476306273921042 0.0745201206688774
"81" 2002 80 0.0539470219600822 0.0816926145083588
"82" 2002 81 0.0598688841494805 0.09143664009092
"83" 2002 82 0.0680059204356718 0.0979006978606567
"84" 2002 83 0.0699420776096727 0.0995277929575294
"85" 2002 84 0.0856904913535492 0.120002228453639
"86" 2002 85 0.0967936678293534 0.134176190567965
"87" 2002 86 0.108238610802867 0.151363276146416
"88" 2002 87 0.119944067533275 0.162928149255857
"89" 2002 88 0.135668215711292 0.181885841873247
"90" 2002 89 0.151393768712319 0.201391614629795
"91" 2002 90 0.166985413290113 0.202838709677419
"92" 2002 91 0.186781268524007 0.227671865973426
"93" 2002 92 0.208012512030799 0.246758199847445
"94" 2002 93 0.234116570033567 0.279247311827957
"95" 2002 94 0.248259679311693 0.297134238310709
"96" 2002 95 0.273795343800758 0.334537246049661
"97" 2002 96 0.306870229007634 0.361267605633803
"98" 2002 97 0.324972497249725 0.374725274725275
"99" 2002 98 0.355678233438486 0.433962264150943
"100" 2002 99 0.390952380952381 0.459677419354839
"101" 2002 100 0.43 0.514285714285714
"102" 2002 101 0.44746835443038 0.538095238095238
"103" 2002 102 0.505154639175258 0.591666666666667
"104" 2002 103 0.555102040816327 0.65
"105" 2002 104 0.619230769230769 0.6
"106" 2002 105 0.642857142857143 1.1
"107" 2003 0 0.00501342336479011 0.00585898040272072
"108" 2003 1 0.000392542389367312 0.000383693045563549
"109" 2003 2 0.000240874304905577 0.000257214368390333
"110" 2003 3 0.000168013010927566 0.000204983665364166
"111" 2003 4 0.000147075165214436 0.000162046775424983
"112" 2003 5 0.000128231432088634 0.00013799363389369
"113" 2003 6 0.000106431932083906 0.000140157513188226
"114" 2003 7 8.52557989731413e-05 9.88873672886582e-05
"115" 2003 8 8.82704353939226e-05 0.00011083319603996
"116" 2003 9 9.20996887030522e-05 0.000119837488673896
"117" 2003 10 0.000115658660855326 8.98337206808816e-05
"118" 2003 11 0.00010592815128894 0.000121180353001186
"119" 2003 12 0.000153911828850046 0.000146724175160981
"120" 2003 13 9.80226164909685e-05 0.000177989733100157
"121" 2003 14 0.000146773381898349 0.000209564163953816
"122" 2003 15 0.000144787930005378 0.000241809761148852
"123" 2003 16 0.000193296244616398 0.000353752554473508
"124" 2003 17 0.000232989469489109 0.000511571753054083
"125" 2003 18 0.000252466875129275 0.000720843875555351
"126" 2003 19 0.000305082107557008 0.000647916359888087
"127" 2003 20 0.000289610536786834 0.000835843396381254
"128" 2003 21 0.000279113040781517 0.000788808275939477
"129" 2003 22 0.000318781546090499 0.000834487358563366
"130" 2003 23 0.000300358972713991 0.000843545841997375
"131" 2003 24 0.000276900758166315 0.000774880501271716
"132" 2003 25 0.000309452836861517 0.000845727802824604
"133" 2003 26 0.00038881232060895 0.000810689748717722
"134" 2003 27 0.000344396030835745 0.000736924163804234
"135" 2003 28 0.000396309002720928 0.000899654790441974
"136" 2003 29 0.000441982018460591 0.000950761886652155
"137" 2003 30 0.000475155572953929 0.000979593158499792
"138" 2003 31 0.000444540960361764 0.00103376177879571
"139" 2003 32 0.000477850514493974 0.00107255075733161
"140" 2003 33 0.000526449051012913 0.00108671365602974
"141" 2003 34 0.0006363029094402 0.00112829872390654
"142" 2003 35 0.000604546480883949 0.00118375679802364
"143" 2003 36 0.000678492271139796 0.00121665529531325
"144" 2003 37 0.000681755235667161 0.00132636454233254
"145" 2003 38 0.00084529659550321 0.00132646561328756
"146" 2003 39 0.000852423827976597 0.00147878402527902
"147" 2003 40 0.0010148310306334 0.00165844824361965
"148" 2003 41 0.00103802542295201 0.00177525654468693
"149" 2003 42 0.00114072807543607 0.00189562199128117
"150" 2003 43 0.00133071616966233 0.00217685836229564
"151" 2003 44 0.00150874911967062 0.00217147258618288
"152" 2003 45 0.00151659863533647 0.00220853319588886
"153" 2003 46 0.00177460520019142 0.00269161494005302
"154" 2003 47 0.00207300267370231 0.00305440986043835
"155" 2003 48 0.0021840854783993 0.00331394291386523
"156" 2003 49 0.00230755860299803 0.00346619920396731
"157" 2003 50 0.00264520571631382 0.00406443847791871
"158" 2003 51 0.0028160296127423 0.00425919343473082
"159" 2003 52 0.00308606280472588 0.0045925186290045
"160" 2003 53 0.00332692330380001 0.00503772258739845
"161" 2003 54 0.00358125143250057 0.00556813671701725
"162" 2003 55 0.00405918169250228 0.0062716097858927
"163" 2003 56 0.00418563294752424 0.00645696725523649
"164" 2003 57 0.00440341662687676 0.00770617035867502
"165" 2003 58 0.0051563322119294 0.00804970127679291
"166" 2003 59 0.00580181998730241 0.0088747766359548
"167" 2003 60 0.00636656583151569 0.0102434658574445
"168" 2003 61 0.00696344286444398 0.0112712505164041
"169" 2003 62 0.00734818764781703 0.0125435861329042
"170" 2003 63 0.00806800117296622 0.0135613587973418
"171" 2003 64 0.00911516400375217 0.0151271569831319
"172" 2003 65 0.0102963413303403 0.0161730926989336
